PMCID,pair_id,isFraud,first_order_coherence,second_order_coherence,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,entropy,perplexity,per_word_perplexity,pos_prop_ADJ,pos_prop_ADP,pos_prop_ADV,pos_prop_AUX,pos_prop_CCONJ,pos_prop_DET,pos_prop_INTJ,pos_prop_NOUN,pos_prop_NUM,pos_prop_PART,pos_prop_PRON,pos_prop_PROPN,pos_prop_PUNCT,pos_prop_SCONJ,pos_prop_SYM,pos_prop_VERB,pos_prop_X,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,segmented_ttr,mltd,hdd,modal_verb_rate,passive_voice_rate,negation_rate,first_person_singular_rate,first_person_plural_rate,number_rate,n_acronym_mentions,n_unique_acronyms,n_defined_acronyms,acronym_density,ratio_defined_acronyms,n_citations,citation_density,polarity,subjectivity,n_words
PMC4741799,10,True,0.6880622471274414,0.6750318925126945,38.00816685164634,13.121354051054386,14.406615077512836,15.813725490196076,15.51922525897151,15.929896226415092,55.31261561228264,7.176470588235294,3.2145492174834303,0.8911645409338973,0.3747707788721208,0.0612419358218431,5.638443396226415,5.0,3.390007991252864,20.7843137254902,19.0,10.164941143489022,1.7462264150943396,1.0,1.039200938339472,4240,957,0.2257075471698113,24659,204,110.69770899687784,1.1896088232957417e+48,2.385898161443525e+44,0.0509426393902928,0.0962695547533092,0.02647412755716,0.0437224227837946,0.0571600481347773,0.0266746891295627,0.0002005615724027,0.3610108303249097,0.0346971520256718,0.0130365022061772,0.0074207781789009,0.0292819895707982,0.1442037705575611,0.0116325711993582,0.0012033694344163,0.0920577617328519,0.0040112314480545,False,1417.0,0.8251103088648215,4.94564781387886,4986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2614030223208096,0.1915291834188271,0.1527450436711493,0.1222098987938444,0.096007209205601,0.0728199084985442,0.0029114099542492,0.0176764175793705,0.0143490919173714,0.0575611712795828,0.7981454112038141,81.413136311961,0.8618606585055816,6.57706605661996,0.6323529411764706,3.717472118959108,0.2859593937660852,5.433228481555619,41.17815270231627,556,106,3,158.99342293394338,0.0283018867924528,42,12.01029453817558,0.0401955832838185,0.4832125173301643,3497
PMC4279395,11,True,0.6591453289480081,0.6331157880780943,41.74855263048454,12.745974298190898,14.904688557123867,16.501090455396135,15.105350384695363,15.084791016843417,56.01671033478894,7.404444444444445,3.189033367222854,0.9533826266009556,0.3773550073364974,0.0625517359243623,5.488043252235392,4.0,3.70455937117225,21.37333333333333,19.0,12.653789946099153,1.694946974422957,1.0,1.0958899008914889,4809,1302,0.2707423580786026,27244,225,143.46571885103643,2.024743620546468e+62,3.5823489393957315e+58,0.0645789101203113,0.1160651096956829,0.0217622080679405,0.0405166312809624,0.0369780608634111,0.0638711960368011,0.0001769285208775,0.3333333333333333,0.0286624203821656,0.0123849964614295,0.0115003538570417,0.0240622788393489,0.1449044585987261,0.0086694975230007,0.0005307855626326,0.0836871903750884,0.0083156404812455,False,1755.0,0.8244869072894551,4.820240622788393,5652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1740053713072263,0.135906564237087,0.1148585347573543,0.0935919055649241,0.0759477858971956,0.0741677596652301,0.0029979389169945,0.0059334207732184,0.0052463931047404,0.0288393489030431,0.7945469798657718,78.47890288094922,0.864791433954204,4.937691041617682,0.5244444444444445,2.116153303550435,0.940512579355749,7.288972490007054,32.44768398777333,454,80,5,106.74817775687752,0.0625,45,10.580766517752174,0.0936171472884071,0.4743166905273202,4253
PMC6434498,12,True,0.6961232897830986,0.6726973736110855,38.70852783513067,15.083449949544974,16.59730314839777,19.276703263998364,20.04454534674461,16.81001399720056,65.74824686225546,10.66279069767442,3.772217274741472,1.3619020103545516,0.3553164249036115,0.0528191937218337,5.719056188762248,5.0,3.910881715148672,29.07558139534884,21.5,25.45675967270918,1.638472305538892,1.0,1.0246275486049512,5001,1373,0.2745450909818036,29467,172,145.00015998617897,9.392243795650991e+62,1.6014055917563497e+59,0.0688832054560954,0.1011082693947144,0.0230179028132992,0.0351236146632566,0.0516624040920716,0.0533674339300937,0.0001705029838022,0.3399829497016198,0.0347826086956521,0.0102301790281329,0.0139812446717817,0.0197783461210571,0.1560102301790281,0.0090366581415174,0.0006820119352088,0.0775788576300085,0.0046035805626598,False,1697.0,0.8037510656436487,5.0242114236999145,5865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1908177488674642,0.1355848530607503,0.1007956789406435,0.0627831339296085,0.0513706586130793,0.0415553490533162,0.0071146474619584,0.0075502381228946,0.0032524102683238,0.0823529411764705,0.7758013726281793,67.80240374607811,0.8745844177046771,5.321722302854378,0.5116279069767442,2.902757619738752,0.7256894049346879,12.094823415578132,41.606192549588776,276,86,4,66.76342525399129,0.0465116279069767,54,13.062409288824384,0.0720380304075956,0.4301803228977143,4134
PMC9444714,13,True,0.6997389753363026,0.6774697716074779,39.58983790246822,14.91966589802716,16.665795329527235,19.3328277393458,18.477415663165083,14.950468870099918,61.09148518233837,9.303703703703704,3.574546177579871,1.0966445713745596,0.3676596488888434,0.0504985158887301,5.403791954906482,4.0,3.950229170488307,28.91111111111111,24.0,19.49224600503974,1.6300281834486292,1.0,1.0271438647073745,3903,1016,0.2603125800666154,21610,135,119.01360380576912,4.8635278180614765e+51,1.100594663512441e+48,0.0669834804254356,0.1330617786829599,0.0110884815569133,0.0427698574338085,0.0323602625028286,0.084408237157728,0.0,0.3303914912876216,0.0538583389907218,0.0167458701063589,0.0070151618013125,0.0115410726408689,0.1133740665308893,0.0042996152975786,0.0,0.0733197556008146,0.0187825299841593,True,1529.0,0.8307309346005883,4.890246662140756,4419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142037866289575,0.0929373870688977,0.0522429098908005,0.0338596904705789,0.0269463429963076,0.0227826223583942,0.0073061513080367,0.0100164977610181,0.005656375206222,0.0439013351436976,0.755746887966805,58.035881055573874,0.8385770807071676,2.576581734898368,0.6074074074074074,3.1491554537646724,0.0,0.286286859433152,64.12825651302605,72,33,2,20.612653879186944,0.0606060606060606,47,13.455482393358144,0.0928297806182421,0.4701671583402352,3493
PMC3646490,14,True,0.6545907750124355,0.6312567439306987,41.81659162865702,13.508511426200563,15.13721184158442,17.011620639060936,16.21556847450926,14.70678972859362,56.49231578480395,7.83668903803132,3.452850415418004,1.2818302017326444,0.3640398151615254,0.0659129685858203,5.393859088001462,4.0,3.6183968914722193,24.480984340044746,22.0,15.76147629662183,1.656858265557891,1.0,1.0727235826540038,10943,2029,0.1854153340034725,61262,447,316.74989774124526,3.653698714928049e+137,2.772995381700098e+133,0.0687613843351548,0.1060261080752884,0.0165452337583485,0.0302823315118397,0.0394656952034001,0.0497874924104432,0.0001517911353976,0.3251366120218579,0.0453096539162112,0.0123709775349119,0.0085761991499696,0.024666059502125,0.1626442015786278,0.0073618700667881,0.0,0.0806010928961748,0.0223132969034608,False,3686.0,0.7827868852459017,4.649514268366727,13176.0,9.138261902586128e-05,0.0,0.0,0.0,0.0,0.0,0.2248022206800832,0.1669257460097154,0.1309923664122137,0.1066204024982651,0.08911866759195,0.0784316446911866,0.0035253296321998,0.0101040943789035,0.0046634281748785,0.031117182756527,0.8157701487057095,91.13689951318676,0.8906722749338181,2.1598272138228944,0.5480984340044742,4.643628509719222,0.2159827213822894,7.775377969762419,60.90712742980561,518,123,1,55.93952483801296,0.008130081300813,121,13.06695464362851,0.0192059535986089,0.405421945181832,9260
PMC4485617,15,True,0.7353863161802292,0.7116933133529157,25.68713144948828,17.869737007763863,18.20120893163457,21.6344874216036,22.50812711291413,17.568703923900113,70.55470844699354,12.392156862745098,3.6268752662590287,0.9161604902607168,0.3684567505259827,0.0514717399866167,5.827586206896552,5.0,3.481392699028848,32.98039215686274,30.0,18.24290374641918,1.7455410225921522,1.0,1.0603354520666086,1682,679,0.4036860879904875,10085,51,47.31157153585188,3.524962070170316e+20,1.793873827058685e+17,0.1114503816793893,0.0946564885496183,0.0468193384223918,0.0310432569974554,0.0361323155216284,0.07735368956743,0.0,0.3195928753180662,0.0111959287531806,0.0162849872773536,0.0157760814249363,0.0091603053435114,0.1409669211195929,0.0106870229007633,0.0,0.0758269720101781,0.0030534351145038,True,609.0,0.843765903307888,5.132315521628499,1965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502978723404255,0.0337021276595744,0.0173617021276595,0.0112340425531914,0.0112340425531914,0.0,0.0208510638297872,0.0071489361702127,0.0076595744680851,0.0244274809160305,0.8343661971830986,114.91264004350153,0.8776836221589505,5.893909626719057,0.3725490196078431,1.9646365422396852,0.0,8.513425016371972,15.062213490504258,100,57,1,65.48788474132286,0.0175438596491228,21,13.7524557956778,0.2230725272202544,0.547925357470812,1527
PMC5295444,16,True,0.6382239558504301,0.6107560583465809,41.44631420545747,13.005918940609956,14.90622815163357,16.540449438202245,15.994075040128408,15.701629213483145,56.23876404494382,7.5625,3.2538166194774862,1.3174001435798162,0.3633077637606458,0.0597943008903336,5.583667736757624,5.0,3.884289221927879,22.25,18.5,14.751815868853956,1.6880016051364366,1.0,1.0975533215918902,4984,1357,0.2722712680577849,28626,224,145.64555410185838,1.7908551500552742e+63,3.100510993863009e+59,0.0791204986149584,0.1180747922437673,0.0247576177285318,0.0403393351800554,0.0373961218836565,0.0687326869806094,0.0,0.3258310249307479,0.0460526315789473,0.0096952908587257,0.0079639889196675,0.0266620498614958,0.1303670360110803,0.0053670360110803,0.0001731301939058,0.0754847645429362,0.0039819944598337,True,1794.0,0.818213296398892,4.9560249307479225,5776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129956472482261,0.0855345536938763,0.0621310595671098,0.0469262417267902,0.0412020750104346,0.031244409993441,0.0087949436527338,0.0100172917536223,0.0014608550474032,0.0379155124653739,0.7733751771613687,67.539239804933,0.8546538523499688,3.0459231490159326,0.5848214285714286,1.6401124648547327,0.7029053420805998,4.920337394564198,54.123711340206185,348,93,3,81.53701968134958,0.032258064516129,38,8.903467666354265,0.0703517613105848,0.4207877429759783,4268
PMC5078054,17,True,0.6793803186012259,0.6462841368222658,38.26911082854196,14.015664905379849,15.779329777401385,17.80798962362101,16.47718710104423,15.004813159306275,58.34082154698386,8.293859649122806,3.361289247777982,1.0382936885568634,0.3622833648325426,0.0573715024658842,5.444126586804935,5.0,3.384602168044804,24.53070175438597,22.0,14.175712038139126,1.6981941712855355,1.0,1.052573983238005,5593,1446,0.258537457536206,31456,228,165.99697777586175,1.234728465964869e+72,1.8725029814450544e+68,0.0696087352138307,0.1146496815286624,0.0195632393084622,0.0356384592053381,0.0412496208674552,0.0603579011222323,0.0,0.3501668183196845,0.0363967242948134,0.0112223233242341,0.0072793448589626,0.0186533212010919,0.1466484683045192,0.0068243858052775,0.0004549590536851,0.0773430391264786,0.0039429784652714,False,1989.0,0.8133151349711859,4.770397330906885,6594.0,0.0003572066440435,0.0,0.0,0.0,0.0,0.0,0.2202015834842056,0.1684816386089118,0.1455940767962817,0.1361904504553192,0.1195179290404518,0.0972248493528251,0.0028102791363796,0.0068095225227659,0.0077823114545896,0.0233545647558386,0.7906846846846847,81.80467891939335,0.8686744956411157,5.243288590604027,0.6008771929824561,2.307046979865772,0.6291946308724832,5.453020134228188,44.882550335570464,508,142,4,106.54362416107382,0.028169014084507,51,10.696308724832216,0.0450288470522283,0.4426529555576318,4768
PMC5341839,18,True,0.6913533783064479,0.6486979040172365,40.189067433084375,13.821774870795988,15.119454052669589,17.028509612528648,16.66095106818033,15.062987934705465,55.84309801996605,7.700440528634362,3.378183265221732,0.9413388520480572,0.3698168423992941,0.0533168154846619,5.451561391057488,4.0,6.329347646943496,24.82819383259912,22.0,14.23532547753706,1.671930447125621,1.0,1.655067245268853,5636,1322,0.2345635202271114,31609,227,154.78905135820878,1.675061913048124e+67,2.5718745786091265e+63,0.0773836941501612,0.1122370643328727,0.0233379395056041,0.0333179794257638,0.040994933210502,0.0486718869952402,0.0,0.3428527560264087,0.0503608168278826,0.0167357592507293,0.0082911100875172,0.0204206970674036,0.1309688315676339,0.0095194226930753,0.0,0.078151389528635,0.0067557193305696,False,1940.0,0.8142177184093352,4.853216643635806,6513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191266234639275,0.1167011750786522,0.0782758342520637,0.0429428056683427,0.0305197773535185,0.0282072655892871,0.0027427465110651,0.0019360563607518,0.0069913146360482,0.024719791186857,0.7971852646638055,75.24111833223537,0.8601916266179431,3.134141245298788,0.5682819383259912,1.0447137484329294,0.6268282490597575,7.521938988717092,62.47388215628918,454,110,3,94.86000835771,0.0272727272727272,62,12.954450480568324,0.0984943098823466,0.4228529267256262,4786
PMC4466659,19,True,0.682119429235657,0.6524381872625031,44.80048990830812,13.29547466715486,14.631373668434795,16.52921176798058,15.876385958130555,13.811979662128916,56.39601613472921,7.867219917012448,3.419104352455709,1.084737531788012,0.3557109470760762,0.0535749475435128,5.235033623093325,5.0,3.24658250866727,25.29875518672199,22.0,14.124298480953687,1.6117762834180744,1.0,0.9964735642190417,6097,1361,0.2232245366573725,32935,241,175.03764547684008,1.0420379982246331e+76,1.466007313202917e+72,0.0762521102982554,0.114518851997749,0.0220877884074282,0.0350309510410804,0.0375633089476646,0.06541924592009,0.0008441193021947,0.3345526167698368,0.0400956668542487,0.013083849184018,0.0075970737197523,0.0220877884074282,0.1385762521102982,0.0066122678671918,0.0001406865503657,0.080472706809229,0.0050647158131682,False,2138.0,0.8155599324704558,4.63351153629713,7108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1788031908071921,0.1229640649447251,0.0866186164618975,0.0681765716777387,0.0551465873239797,0.0506579116115628,0.0226229255905814,0.0112858132197912,0.0056685561853951,0.0236353404614518,0.7915460852329038,75.45815556061804,0.8582030983881629,3.5761340109166198,0.5975103734439834,1.3175230566534917,0.0,6.022962544701675,50.06587615283267,420,114,5,79.05138339920948,0.043859649122807,48,9.034443817052512,0.0819306418219461,0.469032489249881,5313
PMC10020002,20,True,0.6835501012336686,0.6607800426483155,32.800385721315024,15.807902877176335,16.613394197324528,19.24177595016233,20.71168437169129,17.878931635759752,64.6004265900474,10.301587301587302,3.750670347090927,1.596021688270442,0.3589916031100322,0.0557138200434286,5.903265983946858,5.0,7.103865296314688,28.67460317460317,25.0,18.873568216515974,1.7131192914475506,1.0,1.2353932786316626,7226,1733,0.2398283974536396,43983,252,224.8763972776362,4.598100379448658e+97,5.384192481789998e+93,0.0785714285714285,0.1077283372365339,0.0179156908665105,0.0440281030444964,0.0379391100702576,0.0792740046838407,0.0002341920374707,0.321311475409836,0.0372365339578454,0.0142857142857142,0.0094847775175644,0.0216627634660421,0.1462529274004683,0.0062060889929742,0.0002341920374707,0.0720140515222482,0.0056206088992974,False,2694.0,0.8060889929742389,5.150234192037471,8540.0,0.0029037610619469,0.0,0.0,0.0,0.0,0.0,0.2363586563105276,0.1759826267290122,0.1295169526343591,0.1048852542406041,0.0842838416841116,0.0641911059808659,0.0102126660536458,0.0082170876293702,0.0065736701034961,0.0488290398126463,0.7616706111652513,61.65442027652601,0.8532328951856177,4.947334822853495,0.6111111111111112,1.5959144589849985,0.3191828917969997,4.468560485157996,48.99457389083945,416,107,7,66.39004149377594,0.0654205607476635,88,14.044047239067986,0.0497056768130066,0.4496253673609696,6266
PMC8351376,21,True,0.6410894086770713,0.6462718784659728,43.002993349606754,13.118223739361138,14.901908330429803,16.635839637209074,15.801695040482144,14.708555108948588,55.02306640844472,7.413965087281795,3.43046839160939,1.693761114030444,0.3721754020197557,0.0842967825829814,5.40205204146393,5.0,3.4443627074667447,23.576059850374065,21.0,14.478286276443503,1.6536915591284111,1.0,1.0395289777171628,9454,2280,0.2411677596784429,53044,401,265.2542646001288,1.579295569942865e+115,1.3823155973241708e+111,0.0755361050328227,0.0973304157549234,0.0189934354485776,0.0314223194748358,0.0393873085339168,0.0512910284463895,8.7527352297593e-05,0.3523851203501094,0.0446389496717724,0.0171553610503282,0.0073522975929978,0.0150547045951859,0.1617505470459518,0.0065645514223194,0.0027133479212253,0.0743107221006564,0.0040262582056892,False,3087.0,0.7780306345733041,4.642800875273523,11425.0,0.0037021366617304,0.0,0.0,0.0,0.0,0.0,0.1558066379919111,0.1076105797008409,0.0735700070616935,0.0610996982730949,0.0462059446620016,0.0336714386595621,0.0040444244719779,0.0019259164152275,0.0066765102394556,0.0459518599562363,0.7999510898458266,81.26241767836376,0.8934682163051305,1.4224751066856332,0.5685785536159601,3.232897969740075,0.905211431527221,6.336480020690547,58.70942713047976,710,231,14,91.81430234061811,0.0606060606060606,64,8.276218802534594,0.0651646749924659,0.4004104031360564,7733
PMC6273331,22,True,0.746982495211492,0.7246834843968734,37.58082311105312,14.880770295938644,16.67997292951634,19.19725375904418,18.41723615642264,15.62954410080183,63.64032798294837,9.949367088607596,3.4879209949038468,0.9145922961963646,0.3727707157661941,0.0579503572415066,5.52737686139748,5.0,3.458474939014956,27.626582278481013,26.0,11.933085681784066,1.6691867124856816,1.0,1.0274921495985612,4365,1060,0.2428407789232531,24740,158,127.66350194882467,2.776862891307846e+55,5.5793909811288855e+51,0.0797669278681936,0.1314044605183845,0.0168776371308016,0.0351617440225035,0.0369700622865179,0.077757685352622,0.0,0.3323287120755475,0.0323488045007032,0.0156720916214587,0.0142656218605585,0.0182841068917018,0.1195499296765119,0.0090415913200723,0.0,0.0785613823588507,0.0020092425155716,True,1694.0,0.8352421137231264,4.970865983524211,4977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0759724612736661,0.0396213425129087,0.0224784853700516,0.0130808950086058,0.0121170395869191,0.0034423407917383,0.0089500860585197,0.0095008605851979,0.0070223752151462,0.0476190476190476,0.781209453197405,70.60207518919674,0.8374305294304009,4.068141367912535,0.5506329113924051,1.0170353419781335,0.0,0.7627765064836003,39.66437833714721,123,37,2,31.273836765827618,0.054054054054054,56,14.238494787693872,0.1294824349691607,0.4864439432249166,3933
PMC7121334,23,True,0.617652132686588,0.5634326147526382,33.49648488326147,14.93462232457021,15.856933857290688,17.99122147186672,18.23844526171331,16.615353662370328,60.397733025784376,8.903614457831326,3.792476482166024,1.6866806864989463,0.3538206741691738,0.0679652080814748,5.709839673058786,5.0,3.9457649041062175,25.550200803212853,22.0,16.510143223998607,1.742376611128576,1.0,1.1903649702012655,6362,1803,0.2834014460861364,37885,249,202.1173870735464,6.004348658159565e+87,7.581248305757027e+83,0.0768939393939393,0.0844696969696969,0.0186868686868686,0.0318181818181818,0.0412878787878787,0.0531565656565656,0.0,0.3109848484848485,0.0468434343434343,0.0174242424242424,0.0051767676767676,0.0335858585858585,0.1859848484848484,0.0059343434343434,0.0002525252525252,0.0696969696969697,0.0178030303030303,False,2024.0,0.740530303030303,4.783459595959596,7920.0,0.0133605784344545,0.0,0.0,0.0,0.0,0.0,0.248382426134564,0.2124112031129813,0.1774580335731415,0.1574363150988643,0.1303108456630921,0.1173250079181937,0.0119904076738609,0.008076557621827,0.0073073616578435,0.0669191919191919,0.8022144780611437,85.32607248847216,0.8940249865513028,3.386641580432737,0.6546184738955824,0.1881467544684854,0.1881467544684854,2.634054562558796,60.395108184383815,417,139,5,78.45719661335842,0.0359712230215827,61,11.47695202257761,0.0470052474726065,0.4384930697393606,5315
PMC4526804,24,True,0.7277712806545454,0.7051698765394712,27.065331360547304,19.034116971960938,18.42771146621214,22.83885263363188,24.534042711193123,16.816725325172147,71.1624210510524,12.57843137254902,4.24427190639551,1.4965669829219712,0.3396370611914403,0.0514589038204974,5.678015812292783,4.0,4.742085446810909,38.44117647058823,33.0,34.68826821213612,1.663733741392502,1.0,1.1878124765619182,7842,1442,0.1838816628411119,46039,204,267.120026239922,1.0203599453179969e+116,1.0908273950374136e+112,0.0532392559332905,0.1016677357280307,0.0272610647851186,0.0250160359204618,0.0401967072909985,0.0879837502672653,0.0002138122728244,0.2864015394483643,0.0336754329698524,0.0104768013683985,0.011652768868933,0.0431900791105409,0.1600384862091084,0.0109044259140474,0.0002138122728244,0.0703442377592473,0.0375240538806927,False,2848.0,0.8062860808210391,4.92185161428266,9354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3702719280310775,0.2938792959238676,0.2420958718239438,0.2101262058326053,0.1691046634820914,0.1458894816081485,0.0146093938774372,0.01704429285701,0.0140517834240999,0.0754757323070344,0.7643269600923907,61.43765337451367,0.8419360862760064,3.791325447376402,0.5833333333333334,3.1847133757961785,0.0,6.066120715802244,40.94631483166515,331,107,5,50.197148923263576,0.0467289719626168,195,29.572338489535944,0.0341319997207093,0.2908312735651449,6594
PMC3015881,25,True,0.7143705553914371,0.6738894973198573,24.655574120299576,17.105436485569346,18.229578559544816,21.26042814581345,20.762266803170256,17.559185119574845,69.27153094912174,11.714285714285714,3.5397020999924598,1.172930014857555,0.3621157621796897,0.0484272902938746,5.844995571302038,5.0,3.850721375940686,29.32467532467533,23.0,19.77499507179183,1.801594331266608,1.0,1.1843222734128531,2258,687,0.304251550044287,13483,77,63.40837435482877,3.4506990854841283e+27,1.3580082981047336e+24,0.1397087760724124,0.1164895710350255,0.0177095631641086,0.0491932310114128,0.0303030303030303,0.0853994490358126,0.0,0.2809917355371901,0.0393545848091302,0.029909484454939,0.0098386462022825,0.0137741046831955,0.1011412829594647,0.0070838252656434,0.0,0.0779220779220779,0.0011806375442739,True,882.0,0.8453364817001181,5.306178669815034,2541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093175602620365,0.0637918972206322,0.0449659734147427,0.027602874769446,0.0132290275392736,0.0048336831393499,0.0190803281816447,0.0091585575271894,0.0079501367423519,0.0271546635182998,0.7853912256897332,77.36115263130674,0.8439478467325865,6.724303554274735,0.5324675324675324,12.007684918347742,0.0,6.724303554274735,45.14889529298751,10,6,0,4.803073967339097,0.0,29,13.928914505283382,0.0388028393175452,0.3864938248026482,2082
PMC5218505,26,True,0.7413766227536283,0.7199792276535716,49.62904261069377,12.228002482643635,14.588317458601328,16.272426772120465,14.74005761388971,13.305063399344633,53.774100125913066,7.128378378378378,3.411946871760453,0.873216058686584,0.3514605551605053,0.0609006458404644,5.162131357743268,4.0,3.158885470812037,23.71283783783784,22.0,11.184054650848363,1.5737284513463456,1.0,0.9741344660208702,7019,1306,0.186066391223821,37329,296,216.8037510681317,1.4344081522672002e+94,1.7682546255759369e+90,0.0928254437869822,0.0924556213017751,0.0273668639053254,0.0539940828402366,0.0276134122287968,0.0955374753451676,0.0001232741617357,0.2688609467455621,0.0400641025641025,0.0255177514792899,0.0179980276134122,0.0173816568047337,0.1314102564102564,0.0178747534516765,0.0002465483234714,0.0888806706114398,0.0018491124260355,False,2998.0,0.8197731755424064,4.601701183431953,8112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1773060855820255,0.1197245116856723,0.0757141244213616,0.0597267697866094,0.0472620526137518,0.0359263859094501,0.0078581912611493,0.0044032968273681,0.003048436265101,0.0196005917159763,0.7893331421196041,74.31919901364711,0.8756894036392996,7.210800859159251,0.4527027027027027,10.739490641301012,0.0,6.443694384780607,51.08929119361768,297,26,4,45.56612457809144,0.1538461538461538,99,15.188708192697147,0.0725368060124157,0.4450533477362741,6518
PMC2873921,27,True,0.7016246903302341,0.6689842256111923,38.0021405259248,13.703619587031977,15.467198564752527,17.318338488183844,16.413403441300204,15.729433646424257,56.91065139110966,7.812903225806451,3.4802364642279544,1.138839728903763,0.3785161925019311,0.0588096563881533,5.579838184692644,5.0,3.8355445895919895,23.1247311827957,21.0,11.820409322042975,1.7182181716730214,1.0,1.0749033405368071,10753,1828,0.1699990700269692,62316,465,285.90797721267296,1.4731834646345388e+124,1.1284438641398227e+120,0.0708540788969743,0.1114515511298353,0.0203753351206434,0.0317885867483722,0.0472615855993872,0.0316353887399463,0.0,0.3441593259287629,0.0428954423592493,0.0148602068173113,0.0022979701263883,0.019532746074301,0.1737265415549597,0.0072003063960168,0.0,0.0767522022213711,0.0052087322864802,False,3454.0,0.7815396399846802,4.773343546533895,13055.0,0.0007430800668772,0.0,0.0,0.0,0.0,0.0,0.3274598194099996,0.2399462888617897,0.1843580011783566,0.1438280147431593,0.1204390063439431,0.1043530685228066,0.0030692078977296,0.0044119863529863,0.0044119863529863,0.0599004212945231,0.8112587477838947,85.83215941127264,0.8794009267923816,1.352112676056338,0.6150537634408603,2.140845070422535,0.1126760563380281,1.23943661971831,56.33802816901409,1649,230,2,185.80281690140845,0.008695652173913,106,11.943661971830986,0.0447074048248544,0.3776833289752754,8875
PMC3463541,28,True,0.6471436974151354,0.6187156637017877,37.55643757881464,13.738872075101586,15.861237864088809,17.839036009527813,16.144222362337118,15.454985754985753,59.426649852879365,8.38032786885246,3.428251518346829,1.4560552548970591,0.3708474096694933,0.0573243221376272,5.534188034188034,5.0,3.722320349614736,23.016393442622952,20.0,15.44964512646577,1.7247863247863249,1.0,1.0860608124069464,7020,1486,0.2116809116809117,40486,305,203.74448350375357,3.0556591190754085e+88,3.532553894884866e+84,0.0771098265895953,0.0987283236994219,0.0206936416184971,0.0342196531791907,0.0374566473988439,0.0530635838150289,0.0,0.3190751445086705,0.036300578034682,0.0141040462427745,0.0072832369942196,0.0286705202312138,0.1850867052023121,0.0079768786127167,0.0003468208092485,0.0766473988439306,0.0032369942196531,False,2352.0,0.7743352601156069,4.680462427745665,8650.0,0.0005698005698005,0.0,0.0,0.0,0.0,0.0,0.2340676715505428,0.1763887424897227,0.1442605670918098,0.1271002424370191,0.1082744808685569,0.0957099188363023,0.0096974807631495,0.0123959101928955,0.0043849478233371,0.0313294797687861,0.8127786544254769,88.74208161136339,0.8844178683601668,4.8903878583473865,0.4688524590163934,6.070826306913997,0.505902192242833,5.902192242833052,50.75885328836425,634,136,2,106.91399662731872,0.0147058823529411,115,19.3929173693086,0.0267118807118807,0.4041008898508899,5930
